Datum,Temperatur,Monat,Jahreszeit,Frühling,Sommer,Herbst,Winter,Temp_warm,Temp_cold,Temp_average
2018-05-13,17.25,5,Frühling,1,0,0,0,1,0,0
2018-05-14,18.8875,5,Frühling,1,0,0,0,1,0,0
2018-05-15,18.0,5,Frühling,1,0,0,0,1,0,0
2018-05-16,20.5625,5,Frühling,1,0,0,0,1,0,0
2018-05-17,15.2875,5,Frühling,1,0,0,0,0,0,1
2018-05-18,14.75,5,Frühling,1,0,0,0,0,0,1
2018-05-19,14.9125,5,Frühling,1,0,0,0,0,0,1
2018-05-20,18.9,5,Frühling,1,0,0,0,1,0,0
2018-05-21,18.5125,5,Frühling,1,0,0,0,1,0,0
2018-05-22,20.325,5,Frühling,1,0,0,0,1,0,0
2018-05-23,20.1625,5,Frühling,1,0,0,0,1,0,0
2018-05-24,20.35,5,Frühling,1,0,0,0,1,0,0
2018-05-25,19.775,5,Frühling,1,0,0,0,1,0,0
2018-05-26,19.875,5,Frühling,1,0,0,0,1,0,0
2018-05-27,16.425,5,Frühling,1,0,0,0,1,0,0
2018-05-28,20.2125,5,Frühling,1,0,0,0,1,0,0
2018-05-29,23.4625,5,Frühling,1,0,0,0,1,0,0
2018-05-30,23.1875,5,Frühling,1,0,0,0,1,0,0
2018-05-31,21.8875,5,Frühling,1,0,0,0,1,0,0
2018-06-01,21.375,6,Sommer,0,1,0,0,0,0,1
2018-06-02,22.8875,6,Sommer,0,1,0,0,0,0,1
2018-06-03,19.275,6,Sommer,0,1,0,0,0,0,1
2018-06-04,19.25,6,Sommer,0,1,0,0,0,0,1
2018-06-05,19.7,6,Sommer,0,1,0,0,0,0,1
2018-06-06,22.15,6,Sommer,0,1,0,0,0,0,1
2018-06-07,23.6875,6,Sommer,0,1,0,0,1,0,0
2018-06-08,22.7375,6,Sommer,0,1,0,0,0,0,1
2018-06-09,22.1125,6,Sommer,0,1,0,0,0,0,1
2018-06-10,19.1,6,Sommer,0,1,0,0,0,0,1
2018-06-11,18.5125,6,Sommer,0,1,0,0,0,0,1
2018-06-12,15.3125,6,Sommer,0,1,0,0,0,1,0
2018-06-13,16.4,6,Sommer,0,1,0,0,0,0,1
2018-06-14,20.9,6,Sommer,0,1,0,0,0,0,1
2018-06-15,19.2,6,Sommer,0,1,0,0,0,0,1
2018-06-16,21.325,6,Sommer,0,1,0,0,0,0,1
2018-06-17,18.275,6,Sommer,0,1,0,0,0,0,1
2018-06-18,17.6375,6,Sommer,0,1,0,0,0,0,1
2018-06-19,19.2375,6,Sommer,0,1,0,0,0,0,1
2018-06-20,23.65,6,Sommer,0,1,0,0,1,0,0
2018-06-21,11.5625,6,Sommer,0,1,0,0,0,1,0
2018-06-22,15.575,6,Sommer,0,1,0,0,0,1,0
2018-06-23,14.3,6,Sommer,0,1,0,0,0,1,0
2018-06-24,16.2375,6,Sommer,0,1,0,0,0,1,0
2018-06-25,17.175,6,Sommer,0,1,0,0,0,0,1
2018-06-26,20.075,6,Sommer,0,1,0,0,0,0,1
2018-06-27,22.0125,6,Sommer,0,1,0,0,0,0,1
2018-06-28,22.125,6,Sommer,0,1,0,0,0,0,1
2018-06-29,21.85,6,Sommer,0,1,0,0,0,0,1
2018-06-30,21.2375,6,Sommer,0,1,0,0,0,0,1
2018-07-01,21.0625,7,Sommer,0,1,0,0,0,0,1
2018-07-02,22.525,7,Sommer,0,1,0,0,0,0,1
2018-07-03,22.4875,7,Sommer,0,1,0,0,0,0,1
2018-07-04,19.7,7,Sommer,0,1,0,0,0,0,1
2018-07-05,17.5,7,Sommer,0,1,0,0,0,0,1
2018-07-06,20.5125,7,Sommer,0,1,0,0,0,0,1
2018-07-07,20.25,7,Sommer,0,1,0,0,0,0,1
2018-07-08,23.0,7,Sommer,0,1,0,0,0,0,1
2018-07-09,16.75,7,Sommer,0,1,0,0,0,0,1
2018-07-10,18.675,7,Sommer,0,1,0,0,0,0,1
2018-07-11,19.625,7,Sommer,0,1,0,0,0,0,1
2018-07-12,26.075,7,Sommer,0,1,0,0,1,0,0
2018-07-13,23.975,7,Sommer,0,1,0,0,1,0,0
2018-07-14,17.7625,7,Sommer,0,1,0,0,0,0,1
2018-07-15,23.2,7,Sommer,0,1,0,0,0,0,1
2018-07-16,24.25,7,Sommer,0,1,0,0,1,0,0
2018-07-17,26.775,7,Sommer,0,1,0,0,1,0,0
2018-07-18,23.866666,7,Sommer,0,1,0,0,1,0,0
2018-07-19,22.575,7,Sommer,0,1,0,0,0,0,1
2018-07-20,22.775,7,Sommer,0,1,0,0,0,0,1
2018-07-21,25.0625,7,Sommer,0,1,0,0,1,0,0
2018-07-22,25.0375,7,Sommer,0,1,0,0,1,0,0
2018-07-23,24.8375,7,Sommer,0,1,0,0,1,0,0
2018-07-24,28.1,7,Sommer,0,1,0,0,1,0,0
2018-07-25,28.425,7,Sommer,0,1,0,0,1,0,0
2018-07-26,28.875,7,Sommer,0,1,0,0,1,0,0
2018-07-27,27.5875,7,Sommer,0,1,0,0,1,0,0
2018-07-28,28.75,7,Sommer,0,1,0,0,1,0,0
2018-07-29,24.55,7,Sommer,0,1,0,0,1,0,0
2018-07-30,27.7875,7,Sommer,0,1,0,0,1,0,0
2018-07-31,31.2875,7,Sommer,0,1,0,0,1,0,0
2018-08-01,23.7625,8,Sommer,0,1,0,0,1,0,0
2018-08-02,26.1875,8,Sommer,0,1,0,0,1,0,0
2018-08-03,27.6625,8,Sommer,0,1,0,0,1,0,0
2018-08-04,25.1375,8,Sommer,0,1,0,0,1,0,0
2018-08-05,21.3,8,Sommer,0,1,0,0,0,0,1
2018-08-06,23.1,8,Sommer,0,1,0,0,0,0,1
2018-08-07,32.671428,8,Sommer,0,1,0,0,1,0,0
2018-08-08,28.15,8,Sommer,0,1,0,0,1,0,0
2018-08-09,24.575,8,Sommer,0,1,0,0,1,0,0
2018-08-10,17.325,8,Sommer,0,1,0,0,0,0,1
2018-08-11,15.5,8,Sommer,0,1,0,0,0,1,0
2018-08-12,18.375,8,Sommer,0,1,0,0,0,0,1
2018-08-13,21.9125,8,Sommer,0,1,0,0,0,0,1
2018-08-14,21.8,8,Sommer,0,1,0,0,0,0,1
2018-08-15,21.9875,8,Sommer,0,1,0,0,0,0,1
2018-08-16,25.075,8,Sommer,0,1,0,0,1,0,0
2018-08-17,19.55,8,Sommer,0,1,0,0,0,0,1
2018-08-18,21.75,8,Sommer,0,1,0,0,0,0,1
2018-08-19,21.3875,8,Sommer,0,1,0,0,0,0,1
2018-08-20,19.6,8,Sommer,0,1,0,0,0,0,1
2018-08-21,19.7875,8,Sommer,0,1,0,0,0,0,1
2018-08-22,26.6375,8,Sommer,0,1,0,0,1,0,0
2018-08-23,22.575,8,Sommer,0,1,0,0,0,0,1
2018-08-24,17.1,8,Sommer,0,1,0,0,0,0,1
2018-08-25,12.9,8,Sommer,0,1,0,0,0,1,0
2018-08-26,16.9875,8,Sommer,0,1,0,0,0,0,1
2018-08-27,16.5375,8,Sommer,0,1,0,0,0,0,1
2018-08-28,18.6125,8,Sommer,0,1,0,0,0,0,1
2018-08-29,22.7,8,Sommer,0,1,0,0,0,0,1
2018-08-30,15.4625,8,Sommer,0,1,0,0,0,1,0
2018-08-31,18.725,8,Sommer,0,1,0,0,0,0,1
2018-09-01,18.1125,9,Herbst,0,0,1,0,1,0,0
2018-09-02,18.95,9,Herbst,0,0,1,0,1,0,0
2018-09-03,21.0125,9,Herbst,0,0,1,0,1,0,0
2018-09-04,20.525,9,Herbst,0,0,1,0,1,0,0
2018-09-05,20.2875,9,Herbst,0,0,1,0,1,0,0
2018-09-06,21.275,9,Herbst,0,0,1,0,1,0,0
2018-09-07,17.475,9,Herbst,0,0,1,0,1,0,0
2018-09-10,19.2375,9,Herbst,0,0,1,0,1,0,0
2018-09-11,16.55,9,Herbst,0,0,1,0,0,0,1
2018-09-12,14.3,9,Herbst,0,0,1,0,0,0,1
2018-09-13,17.3375,9,Herbst,0,0,1,0,1,0,0
2018-09-14,17.1125,9,Herbst,0,0,1,0,0,0,1
2018-09-21,14.957142,9,Herbst,0,0,1,0,0,0,1
2018-09-22,13.025,9,Herbst,0,0,1,0,0,0,1
2018-09-23,11.65,9,Herbst,0,0,1,0,0,0,1
2018-09-24,11.2875,9,Herbst,0,0,1,0,0,0,1
2018-09-25,12.7625,9,Herbst,0,0,1,0,0,0,1
2018-09-26,14.2375,9,Herbst,0,0,1,0,0,0,1
2018-09-27,17.6,9,Herbst,0,0,1,0,1,0,0
2018-09-28,12.8625,9,Herbst,0,0,1,0,0,0,1
2018-09-29,13.1,9,Herbst,0,0,1,0,0,0,1
2018-09-30,13.9625,9,Herbst,0,0,1,0,0,0,1
2018-10-01,11.1625,10,Herbst,0,0,1,0,0,0,1
2018-10-02,10.0,10,Herbst,0,0,1,0,0,0,1
2018-10-03,12.2875,10,Herbst,0,0,1,0,0,0,1
2018-10-04,14.2625,10,Herbst,0,0,1,0,0,0,1
2018-10-05,18.1125,10,Herbst,0,0,1,0,1,0,0
2018-10-06,14.3375,10,Herbst,0,0,1,0,0,0,1
2018-10-07,11.4,10,Herbst,0,0,1,0,0,0,1
2018-10-08,13.0625,10,Herbst,0,0,1,0,0,0,1
2018-10-09,15.125,10,Herbst,0,0,1,0,0,0,1
2018-10-10,17.1,10,Herbst,0,0,1,0,0,0,1
2018-10-11,19.633333,10,Herbst,0,0,1,0,1,0,0
2018-10-12,21.4125,10,Herbst,0,0,1,0,1,0,0
2018-10-15,20.7875,10,Herbst,0,0,1,0,1,0,0
2018-10-16,19.0625,10,Herbst,0,0,1,0,1,0,0
2018-10-17,20.8375,10,Herbst,0,0,1,0,1,0,0
2018-10-18,12.816666,10,Herbst,0,0,1,0,0,0,1
2018-10-19,10.925,10,Herbst,0,0,1,0,0,0,1
2018-10-22,11.1,10,Herbst,0,0,1,0,0,0,1
2018-10-23,11.925,10,Herbst,0,0,1,0,0,0,1
2018-10-24,10.357142,10,Herbst,0,0,1,0,0,0,1
2018-10-25,11.125,10,Herbst,0,0,1,0,0,0,1
2018-10-26,10.325,10,Herbst,0,0,1,0,0,0,1
2018-10-27,5.8375,10,Herbst,0,0,1,0,0,1,0
2018-10-28,5.5875,10,Herbst,0,0,1,0,0,1,0
2018-10-29,7.3625,10,Herbst,0,0,1,0,0,0,1
2018-10-30,10.6375,10,Herbst,0,0,1,0,0,0,1
2018-10-31,9.9,10,Herbst,0,0,1,0,0,0,1
2018-11-01,11.725,11,Herbst,0,0,1,0,0,0,1
2018-11-02,10.675,11,Herbst,0,0,1,0,0,0,1
2018-11-03,8.7,11,Herbst,0,0,1,0,0,0,1
2018-11-04,8.225,11,Herbst,0,0,1,0,0,0,1
2018-11-05,10.4125,11,Herbst,0,0,1,0,0,0,1
2018-11-06,8.5375,11,Herbst,0,0,1,0,0,0,1
2018-11-07,11.0875,11,Herbst,0,0,1,0,0,0,1
2018-11-08,11.625,11,Herbst,0,0,1,0,0,0,1
2018-11-09,9.3,11,Herbst,0,0,1,0,0,0,1
2018-11-10,11.425,11,Herbst,0,0,1,0,0,0,1
2018-11-11,12.2375,11,Herbst,0,0,1,0,0,0,1
2018-11-12,10.5375,11,Herbst,0,0,1,0,0,0,1
2018-11-13,10.325,11,Herbst,0,0,1,0,0,0,1
2018-11-14,8.4375,11,Herbst,0,0,1,0,0,0,1
2018-11-15,10.35,11,Herbst,0,0,1,0,0,0,1
2018-11-16,8.2625,11,Herbst,0,0,1,0,0,0,1
2018-11-17,5.375,11,Herbst,0,0,1,0,0,1,0
2018-11-18,6.75,11,Herbst,0,0,1,0,0,1,0
2018-11-19,5.775,11,Herbst,0,0,1,0,0,1,0
2018-11-20,4.725,11,Herbst,0,0,1,0,0,1,0
2018-11-21,3.05,11,Herbst,0,0,1,0,0,1,0
2018-11-22,1.5125,11,Herbst,0,0,1,0,0,1,0
2018-11-23,1.8875,11,Herbst,0,0,1,0,0,1,0
2018-11-24,3.025,11,Herbst,0,0,1,0,0,1,0
2018-11-25,5.1625,11,Herbst,0,0,1,0,0,1,0
2018-11-26,4.95,11,Herbst,0,0,1,0,0,1,0
2018-11-27,2.1625,11,Herbst,0,0,1,0,0,1,0
2018-11-28,1.5,11,Herbst,0,0,1,0,0,1,0
2018-11-29,3.3,11,Herbst,0,0,1,0,0,1,0
2018-11-30,7.8375,11,Herbst,0,0,1,0,0,0,1
2018-12-01,7.1625,12,Winter,0,0,0,1,0,0,1
2018-12-02,8.15,12,Winter,0,0,0,1,1,0,0
2018-12-03,10.825,12,Winter,0,0,0,1,1,0,0
2018-12-04,5.442857,12,Winter,0,0,0,1,0,0,1
2018-12-05,3.7375,12,Winter,0,0,0,1,0,0,1
2018-12-06,6.725,12,Winter,0,0,0,1,0,0,1
2018-12-07,10.825,12,Winter,0,0,0,1,1,0,0
2018-12-08,7.475,12,Winter,0,0,0,1,0,0,1
2018-12-09,6.95,12,Winter,0,0,0,1,0,0,1
2018-12-10,4.9125,12,Winter,0,0,0,1,0,0,1
2018-12-11,4.6375,12,Winter,0,0,0,1,0,0,1
2018-12-12,4.175,12,Winter,0,0,0,1,0,0,1
2018-12-13,2.925,12,Winter,0,0,0,1,0,0,1
2018-12-14,2.175,12,Winter,0,0,0,1,0,0,1
2018-12-15,0.5375,12,Winter,0,0,0,1,0,0,1
2018-12-16,0.2,12,Winter,0,0,0,1,0,0,1
2018-12-17,0.65,12,Winter,0,0,0,1,0,0,1
2018-12-18,5.3125,12,Winter,0,0,0,1,0,0,1
2018-12-19,3.175,12,Winter,0,0,0,1,0,0,1
2018-12-20,4.8875,12,Winter,0,0,0,1,0,0,1
2018-12-21,6.1125,12,Winter,0,0,0,1,0,0,1
2018-12-22,4.3,12,Winter,0,0,0,1,0,0,1
2018-12-23,6.45,12,Winter,0,0,0,1,0,0,1
2018-12-24,2.5,12,Winter,0,0,0,1,0,0,1
2018-12-25,6.3625,12,Winter,0,0,0,1,0,0,1
2018-12-26,7.9125,12,Winter,0,0,0,1,1,0,0
2018-12-27,7.125,12,Winter,0,0,0,1,0,0,1
2018-12-28,7.3125,12,Winter,0,0,0,1,0,0,1
2018-12-29,7.675,12,Winter,0,0,0,1,0,0,1
2018-12-30,6.675,12,Winter,0,0,0,1,0,0,1
2018-12-31,7.3875,12,Winter,0,0,0,1,0,0,1
2019-01-01,6.2875,1,Winter,0,0,0,1,0,0,1
2019-01-02,3.9125,1,Winter,0,0,0,1,0,0,1
2019-01-03,0.725,1,Winter,0,0,0,1,0,0,1
2019-01-04,5.55,1,Winter,0,0,0,1,0,0,1
2019-01-05,7.85,1,Winter,0,0,0,1,1,0,0
2019-01-06,3.65,1,Winter,0,0,0,1,0,0,1
2019-01-07,5.9375,1,Winter,0,0,0,1,0,0,1
2019-01-08,5.5,1,Winter,0,0,0,1,0,0,1
2019-01-09,3.1375,1,Winter,0,0,0,1,0,0,1
2019-01-10,1.4,1,Winter,0,0,0,1,0,0,1
2019-01-11,6.8625,1,Winter,0,0,0,1,0,0,1
2019-01-12,6.0875,1,Winter,0,0,0,1,0,0,1
2019-01-13,7.6875,1,Winter,0,0,0,1,0,0,1
2019-01-14,1.9375,1,Winter,0,0,0,1,0,0,1
2019-01-15,6.6625,1,Winter,0,0,0,1,0,0,1
2019-01-16,7.2125,1,Winter,0,0,0,1,0,0,1
2019-01-17,4.1875,1,Winter,0,0,0,1,0,0,1
2019-01-18,1.2625,1,Winter,0,0,0,1,0,0,1
2019-01-19,0.925,1,Winter,0,0,0,1,0,0,1
2019-01-20,0.85,1,Winter,0,0,0,1,0,0,1
2019-01-21,-0.425,1,Winter,0,0,0,1,0,1,0
2019-01-22,0.1375,1,Winter,0,0,0,1,0,0,1
2019-01-23,-3.075,1,Winter,0,0,0,1,0,1,0
2019-01-24,-4.8125,1,Winter,0,0,0,1,0,1,0
2019-01-25,-3.3875,1,Winter,0,0,0,1,0,1,0
2019-01-26,3.8375,1,Winter,0,0,0,1,0,0,1
2019-01-27,4.9375,1,Winter,0,0,0,1,0,0,1
2019-01-28,2.75,1,Winter,0,0,0,1,0,0,1
2019-01-29,1.575,1,Winter,0,0,0,1,0,0,1
2019-01-30,1.6,1,Winter,0,0,0,1,0,0,1
2019-01-31,1.4,1,Winter,0,0,0,1,0,0,1
2019-02-01,-0.075,2,Winter,0,0,0,1,0,1,0
2019-02-02,1.7375,2,Winter,0,0,0,1,0,0,1
2019-02-03,2.5,2,Winter,0,0,0,1,0,0,1
2019-02-04,2.95,2,Winter,0,0,0,1,0,0,1
2019-02-05,4.6375,2,Winter,0,0,0,1,0,0,1
2019-02-06,3.6625,2,Winter,0,0,0,1,0,0,1
2019-02-07,6.0375,2,Winter,0,0,0,1,0,0,1
2019-02-08,6.5,2,Winter,0,0,0,1,0,0,1
2019-02-09,7.4,2,Winter,0,0,0,1,0,0,1
2019-02-10,5.125,2,Winter,0,0,0,1,0,0,1
2019-02-11,5.9375,2,Winter,0,0,0,1,0,0,1
2019-02-12,5.225,2,Winter,0,0,0,1,0,0,1
2019-02-13,7.5375,2,Winter,0,0,0,1,0,0,1
2019-02-14,7.4,2,Winter,0,0,0,1,0,0,1
2019-02-15,11.3375,2,Winter,0,0,0,1,1,0,0
2019-02-16,10.425,2,Winter,0,0,0,1,1,0,0
2019-02-17,11.625,2,Winter,0,0,0,1,1,0,0
2019-02-18,11.725,2,Winter,0,0,0,1,1,0,0
2019-02-19,6.75,2,Winter,0,0,0,1,0,0,1
2019-02-20,7.34,2,Winter,0,0,0,1,0,0,1
2019-02-21,7.675,2,Winter,0,0,0,1,0,0,1
2019-02-22,4.125,2,Winter,0,0,0,1,0,0,1
2019-02-23,4.775,2,Winter,0,0,0,1,0,0,1
2019-02-24,9.6875,2,Winter,0,0,0,1,1,0,0
2019-02-25,9.8125,2,Winter,0,0,0,1,1,0,0
2019-02-26,10.85,2,Winter,0,0,0,1,1,0,0
2019-02-27,13.4125,2,Winter,0,0,0,1,1,0,0
2019-02-28,7.8875,2,Winter,0,0,0,1,1,0,0
2019-03-01,5.6375,3,Frühling,1,0,0,0,0,1,0
2019-03-02,5.4,3,Frühling,1,0,0,0,0,1,0
2019-03-03,8.975,3,Frühling,1,0,0,0,0,0,1
2019-03-04,7.5375,3,Frühling,1,0,0,0,0,0,1
2019-03-05,6.8875,3,Frühling,1,0,0,0,0,0,1
2019-03-06,6.7625,3,Frühling,1,0,0,0,0,0,1
2019-03-07,9.65,3,Frühling,1,0,0,0,0,0,1
2019-03-08,6.8875,3,Frühling,1,0,0,0,0,0,1
2019-03-09,6.35,3,Frühling,1,0,0,0,0,0,1
2019-03-10,6.8875,3,Frühling,1,0,0,0,0,0,1
2019-03-11,4.075,3,Frühling,1,0,0,0,0,1,0
2019-03-12,5.425,3,Frühling,1,0,0,0,0,1,0
2019-03-13,5.8,3,Frühling,1,0,0,0,0,1,0
2019-03-14,5.5625,3,Frühling,1,0,0,0,0,1,0
2019-03-15,7.4875,3,Frühling,1,0,0,0,0,0,1
2019-03-16,5.5875,3,Frühling,1,0,0,0,0,1,0
2019-03-17,7.4,3,Frühling,1,0,0,0,0,0,1
2019-03-18,6.325,3,Frühling,1,0,0,0,0,0,1
2019-03-19,7.0125,3,Frühling,1,0,0,0,0,0,1
2019-03-20,8.2875,3,Frühling,1,0,0,0,0,0,1
2019-03-21,10.225,3,Frühling,1,0,0,0,0,0,1
2019-03-22,9.7,3,Frühling,1,0,0,0,0,0,1
2019-03-23,10.2625,3,Frühling,1,0,0,0,0,0,1
2019-03-24,7.6625,3,Frühling,1,0,0,0,0,0,1
2019-03-25,7.3375,3,Frühling,1,0,0,0,0,0,1
2019-03-26,7.8375,3,Frühling,1,0,0,0,0,0,1
2019-03-27,8.375,3,Frühling,1,0,0,0,0,0,1
2019-03-28,10.7,3,Frühling,1,0,0,0,0,0,1
2019-03-29,12.1125,3,Frühling,1,0,0,0,0,0,1
2019-03-30,15.5,3,Frühling,1,0,0,0,0,0,1
2019-03-31,7.6625,3,Frühling,1,0,0,0,0,0,1
2019-04-01,8.05,4,Frühling,1,0,0,0,0,0,1
2019-04-02,11.685714,4,Frühling,1,0,0,0,0,0,1
2019-04-03,9.875,4,Frühling,1,0,0,0,0,0,1
2019-04-05,12.0625,4,Frühling,1,0,0,0,0,0,1
2019-04-06,12.7625,4,Frühling,1,0,0,0,0,0,1
2019-04-07,12.8375,4,Frühling,1,0,0,0,0,0,1
2019-04-08,9.1125,4,Frühling,1,0,0,0,0,0,1
2019-04-09,6.6625,4,Frühling,1,0,0,0,0,0,1
2019-04-10,6.275,4,Frühling,1,0,0,0,0,0,1
2019-04-11,5.3375,4,Frühling,1,0,0,0,0,1,0
2019-04-12,5.2125,4,Frühling,1,0,0,0,0,1,0
2019-04-13,3.475,4,Frühling,1,0,0,0,0,1,0
2019-04-14,5.9375,4,Frühling,1,0,0,0,0,1,0
2019-04-15,7.35,4,Frühling,1,0,0,0,0,0,1
2019-04-16,8.4375,4,Frühling,1,0,0,0,0,0,1
2019-04-17,11.6625,4,Frühling,1,0,0,0,0,0,1
2019-04-18,13.0125,4,Frühling,1,0,0,0,0,0,1
2019-04-19,14.1,4,Frühling,1,0,0,0,0,0,1
2019-04-20,13.125,4,Frühling,1,0,0,0,0,0,1
2019-04-21,16.8125,4,Frühling,1,0,0,0,1,0,0
2019-04-22,15.775,4,Frühling,1,0,0,0,0,0,1
2019-04-23,14.225,4,Frühling,1,0,0,0,0,0,1
2019-04-24,17.65,4,Frühling,1,0,0,0,1,0,0
2019-04-25,19.6125,4,Frühling,1,0,0,0,1,0,0
2019-04-26,14.975,4,Frühling,1,0,0,0,0,0,1
2019-04-27,16.2125,4,Frühling,1,0,0,0,0,0,1
2019-04-28,9.85,4,Frühling,1,0,0,0,0,0,1
2019-04-29,13.6125,4,Frühling,1,0,0,0,0,0,1
2019-04-30,17.65,4,Frühling,1,0,0,0,1,0,0
2019-05-01,9.2625,5,Frühling,1,0,0,0,0,0,1
2019-05-02,8.95,5,Frühling,1,0,0,0,0,0,1
2019-05-03,8.7625,5,Frühling,1,0,0,0,0,0,1
2019-05-04,7.3,5,Frühling,1,0,0,0,0,0,1
2019-05-05,10.6875,5,Frühling,1,0,0,0,0,0,1
2019-05-06,9.1625,5,Frühling,1,0,0,0,0,0,1
2019-05-07,9.6625,5,Frühling,1,0,0,0,0,0,1
2019-05-08,12.8125,5,Frühling,1,0,0,0,0,0,1
2019-05-09,15.0,5,Frühling,1,0,0,0,0,0,1
2019-05-10,10.4625,5,Frühling,1,0,0,0,0,0,1
2019-05-11,11.525,5,Frühling,1,0,0,0,0,0,1
2019-05-12,13.0125,5,Frühling,1,0,0,0,0,0,1
2019-05-13,12.7125,5,Frühling,1,0,0,0,0,0,1
2019-05-14,12.3375,5,Frühling,1,0,0,0,0,0,1
2019-05-15,13.9,5,Frühling,1,0,0,0,0,0,1
2019-05-16,12.475,5,Frühling,1,0,0,0,0,0,1
2019-05-17,11.95,5,Frühling,1,0,0,0,0,0,1
2019-05-18,16.4875,5,Frühling,1,0,0,0,1,0,0
2019-05-19,14.2375,5,Frühling,1,0,0,0,0,0,1
2019-05-20,16.8125,5,Frühling,1,0,0,0,1,0,0
2019-05-21,16.425,5,Frühling,1,0,0,0,1,0,0
2019-05-22,12.1,5,Frühling,1,0,0,0,0,0,1
2019-05-23,18.2375,5,Frühling,1,0,0,0,1,0,0
2019-05-24,18.4125,5,Frühling,1,0,0,0,1,0,0
2019-05-25,13.5375,5,Frühling,1,0,0,0,0,0,1
2019-05-26,13.625,5,Frühling,1,0,0,0,0,0,1
2019-05-27,15.2625,5,Frühling,1,0,0,0,0,0,1
2019-05-28,13.1625,5,Frühling,1,0,0,0,0,0,1
2019-05-29,13.3625,5,Frühling,1,0,0,0,0,0,1
2019-05-30,14.0125,5,Frühling,1,0,0,0,0,0,1
2019-05-31,18.85,5,Frühling,1,0,0,0,1,0,0
2019-06-01,19.5625,6,Sommer,0,1,0,0,0,0,1
2019-06-02,24.35,6,Sommer,0,1,0,0,1,0,0
2019-06-03,22.225,6,Sommer,0,1,0,0,0,0,1
2019-06-04,16.0625,6,Sommer,0,1,0,0,0,1,0
2019-06-05,22.9125,6,Sommer,0,1,0,0,0,0,1
2019-06-06,19.5,6,Sommer,0,1,0,0,0,0,1
2019-06-07,17.45,6,Sommer,0,1,0,0,0,0,1
2019-06-08,16.2375,6,Sommer,0,1,0,0,0,1,0
2019-06-09,18.65,6,Sommer,0,1,0,0,0,0,1
2019-06-10,16.125,6,Sommer,0,1,0,0,0,1,0
2019-06-11,18.1375,6,Sommer,0,1,0,0,0,0,1
2019-06-12,16.6625,6,Sommer,0,1,0,0,0,0,1
2019-06-13,22.175,6,Sommer,0,1,0,0,0,0,1
2019-06-14,22.9,6,Sommer,0,1,0,0,0,0,1
2019-06-15,18.2125,6,Sommer,0,1,0,0,0,0,1
2019-06-16,20.3875,6,Sommer,0,1,0,0,0,0,1
2019-06-17,21.875,6,Sommer,0,1,0,0,0,0,1
2019-06-18,25.1125,6,Sommer,0,1,0,0,1,0,0
2019-06-19,25.95,6,Sommer,0,1,0,0,1,0,0
2019-06-20,19.275,6,Sommer,0,1,0,0,0,0,1
2019-06-21,18.1625,6,Sommer,0,1,0,0,0,0,1
2019-06-22,17.025,6,Sommer,0,1,0,0,0,0,1
2019-06-23,20.375,6,Sommer,0,1,0,0,0,0,1
2019-06-24,21.875,6,Sommer,0,1,0,0,0,0,1
2019-06-25,28.775,6,Sommer,0,1,0,0,1,0,0
2019-06-26,26.0375,6,Sommer,0,1,0,0,1,0,0
2019-06-27,17.175,6,Sommer,0,1,0,0,0,0,1
2019-06-28,20.225,6,Sommer,0,1,0,0,0,0,1
2019-06-29,24.0375,6,Sommer,0,1,0,0,1,0,0
2019-06-30,27.3375,6,Sommer,0,1,0,0,1,0,0
2019-07-01,20.25,7,Sommer,0,1,0,0,0,0,1
2019-07-02,15.1875,7,Sommer,0,1,0,0,0,1,0
2019-07-03,16.5,7,Sommer,0,1,0,0,0,0,1
2019-07-04,15.9625,7,Sommer,0,1,0,0,0,1,0
2019-07-05,15.7375,7,Sommer,0,1,0,0,0,1,0
2019-07-06,15.9125,7,Sommer,0,1,0,0,0,1,0
2019-07-07,14.4625,7,Sommer,0,1,0,0,0,1,0
2019-07-08,16.0125,7,Sommer,0,1,0,0,0,1,0
2019-07-09,16.625,7,Sommer,0,1,0,0,0,0,1
2019-07-10,19.2125,7,Sommer,0,1,0,0,0,0,1
2019-07-11,17.6125,7,Sommer,0,1,0,0,0,0,1
2019-07-12,18.475,7,Sommer,0,1,0,0,0,0,1
2019-07-13,19.9,7,Sommer,0,1,0,0,0,0,1
2019-07-14,15.3625,7,Sommer,0,1,0,0,0,1,0
2019-07-15,15.5875,7,Sommer,0,1,0,0,0,1,0
2019-07-16,19.1125,7,Sommer,0,1,0,0,0,0,1
2019-07-17,17.5375,7,Sommer,0,1,0,0,0,0,1
2019-07-18,21.25,7,Sommer,0,1,0,0,0,0,1
2019-07-19,21.0875,7,Sommer,0,1,0,0,0,0,1
2019-07-20,24.35,7,Sommer,0,1,0,0,1,0,0
2019-07-21,18.9,7,Sommer,0,1,0,0,0,0,1
2019-07-22,16.6375,7,Sommer,0,1,0,0,0,0,1
2019-07-23,26.1,7,Sommer,0,1,0,0,1,0,0
2019-07-24,27.6875,7,Sommer,0,1,0,0,1,0,0
2019-07-25,29.725,7,Sommer,0,1,0,0,1,0,0
2019-07-26,26.925,7,Sommer,0,1,0,0,1,0,0
2019-07-27,23.5375,7,Sommer,0,1,0,0,1,0,0
2019-07-28,23.35,7,Sommer,0,1,0,0,0,0,1
2019-07-29,25.25,7,Sommer,0,1,0,0,1,0,0
2019-07-30,20.7375,7,Sommer,0,1,0,0,0,0,1
